74,http://p0.meituan.net/movie/7874ba1378033b0b491df0cc56c43d25221208.jpg,触不可及,"弗朗索瓦·克鲁塞,奥玛·希,安娜·勒尼",2011/11/2,法国,9.1
75,http://p1.meituan.net/movie/8ad5a0f521fb15637dfdf9cab38d414453783.jpg,甜蜜蜜,"黎明,张曼玉,曾志伟",2015/2/13,未知,9.2
76,http://p0.meituan.net/movie/40/9791315.jpg,熔炉,"孔刘,郑有美,金智英",2011/9/22,韩国,8.8
77,http://p1.meituan.net/movie/dc2246233a6f5ac1e34c7176b602c8ca174557.jpg,大话西游之大圣娶亲,"周星驰,朱茵,莫文蔚",2014/10/24,未知,8.8
78,http://p1.meituan.net/movie/bc7b6ababa54e11577d45c05e84a33af54072.jpg,小鞋子,"默罕默德·阿米尔·纳吉,Kamal Mirkarimi,Behzad Rafi",1999/1/22,美国,9.1
79,http://p0.meituan.net/movie/4cc4c55c29b77b090485ce9943bf6f87274708.jpg,素媛,"李来,薛耿求,严志媛",2013/10/2,韩国,9.1
80,http://p0.meituan.net/movie/5420be40e3b755ffe04779b9b199e935256906.jpg,萤火之森,"内山昂辉,佐仓绫音,后藤弘树",2011/9/17,日本,9
81,http://p0.meituan.net/movie/3985eaf3858bea0f2a3d966bf7ee2103178217.jpg,窃听风暴,"乌尔里希·穆埃,塞巴斯蒂安·科赫,马蒂娜·格德克",2006/3/23,德国,9
82,http://p1.meituan.net/movie/a0e0426a4390f5ecb49d25770a184dc0150779.jpg,穿条纹睡衣的男孩,"阿萨·巴特菲尔德,维拉·法米加,大卫·休里斯",2008/9/12,英国,9
83,http://p0.meituan.net/movie/4abc8c932cfacfc0089e2883765d02d1295222.jpg,时空恋旅人,"瑞秋·麦克亚当斯,多姆纳尔·格里森,比尔·奈伊",2013/9/4,英国,8.9
84,http://p0.meituan.net/movie/ce262f261f69fc3d679020402336a4af270365.jpg,借东西的小人阿莉埃蒂,"志田未来,神木隆之介,大竹忍",2010/7/17,日本,8.8
85,http://p0.meituan.net/movie/b5ff0216e689b3fcc065590c48cd5105255305.jpg,恐怖直播,"河正宇,李璟荣,李大为",2013/7/31,韩国,8.8
86,http://p1.meituan.net/movie/6a6e74b2c289f9fa4433dd2dc04a7741331638.jpg,7号房的礼物,"柳承龙,郑镇荣,朴信惠",2013/1/23,韩国,8.9
87,http://p0.meituan.net/movie/7373dbba07b50ce6f24336edb96b2ea4271536.jpg,海豚湾,"里克·奥巴瑞,路易·西霍尤斯,哈迪·琼斯",2009/7/31,美国,8.9
88,http://p1.meituan.net/movie/c835b3588d0061ed3b992388a0a96f15160913.jpg,忠犬八公物语,"仲代达矢,春川真澄,井川比佐志",1987/8/1,日本,9
89,http://p1.meituan.net/movie/b553d13f30100db731ab6cf45668e52d94703.jpg,上帝之城,"亚历桑德雷·罗德里格斯,艾莉丝·布拉加,莱安德鲁·菲尔米诺",2002/8/30,巴西,8.9
90,http://p0.meituan.net/movie/8fabf3894b7d12d3d2f6e66404813670265761.jpg,辩护人,"宋康昊,郭度沅,吴达洙",2013/12/18,韩国,8.8
91,http://p1.meituan.net/movie/73349facab53529ab9e079c6c8c7c059281729.jpg,七武士,"三船敏郎,志村乔,千秋实",1954/4/26,日本,9.1
92,http://p1.meituan.net/movie/2c0a5fedf4b43d142121b91c6ccabe1b59051.jpg,一一,"吴念真,金燕玲,李凯莉",2000/9/20,法国,8.9
93,http://p1.meituan.net/movie/30310858fdab34c7a17cfd7ec8ad8bfc112201.jpg,完美的世界,"凯文·科斯特纳,克林特·伊斯特伍德,T·J·劳瑟",1993/11/24,美国,8.9
94,http://p0.meituan.net/movie/0018b57299d0d4540330a31244c880a9112971.jpg,海洋,"雅克·贝汉,姜文,兰斯洛特·贝汉",2011/8/12,未知,9
95,http://p1.meituan.net/movie/36a893c53a13f9bb934071b86ae3b5c492427.jpg,爱·回家,"俞承豪,金艺芬,童孝熙",2002/4/5,韩国,9
96,http://p1.meituan.net/movie/9bff56ed3ea38bb1825daa1d354bc92352781.jpg,黄金三镖客,"克林特·伊斯特伍德,李·范·克里夫,埃里·瓦拉赫",1966/12/23,意大利,8.9
97,http://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg,我爱你,"宋在浩,李顺才,尹秀晶",2011/2/17,韩国,9
98,http://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg,迁徙的鸟,"雅克·贝汉,Philippe Labro",2001/12/12,法国,9.1
99,http://p0.meituan.net/movie/885fc379c614a2b4175587b95ac98eb95045650.jpg,阿飞正传,"张国荣,张曼玉,刘德华",2018/6/25,未知,8.8
100,http://p0.meituan.net/movie/3e5f5f3aa4b7e5576521e26c2c7c894d253975.jpg,英雄本色,"狄龙,张国荣,周润发",2017/11/17,未知,9.2
