,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
133,300284,苏交科,建筑施工,江苏,20.67,5.14,8.1,1106909.88,713801.13,95914.71,117944.46,1.46,0.226,4.69,1.99,20120110,166126.17,2.05,22.06,20.66,27.75,6.14,25847.0
134,000950,重药控股,农药化肥,重庆,20.91,3.17,17.28,1796032.25,1470608.75,50500.93,257318.8,1.49,0.179,4.05,1.85,19990916,265029.25,1.53,2.64,67.39,8.98,2.56,30908.0
135,300267,尔康制药,化学制药,湖南,17.46,11.85,20.63,590673.5,294776.19,174233.56,95633.38,0.46,0.107,2.7,1.39,20110927,242426.05,1.18,-38.22,-47.61,48.19,22.47,27008.0
136,600106,重庆路桥,路桥,重庆,10.52,10.98,10.98,653566.63,124031.9,18312.15,5429.05,0.05,0.153,3.2,1.01,19970618,155323.48,1.41,1.25,-4.33,88.69,139.21,60989.0
137,300164,通源石油,石油开采,陕西,29.63,3.17,4.51,290266.38,121436.47,40611.62,90115.17,2.0,0.146,3.72,2.32,20110113,30896.36,0.68,150.75,1511.42,56.97,8.6,24279.0
138,600326,西藏天路,建筑施工,西藏,14.09,8.65,8.65,809558.63,436924.41,262776.53,80389.56,0.93,0.251,3.25,2.17,20010116,104432.96,1.21,34.29,8.64,31.67,10.63,103981.0
139,002648,卫星石化,化工原料,浙江,18.3,10.36,10.66,1120304.13,566669.94,325086.84,416715.13,3.91,0.307,6.98,1.61,20111228,193774.7,1.82,8.0,-32.53,17.81,7.49,24000.0
140,600693,东百集团,百货,福建,71.87,8.97,8.98,742179.88,445161.09,51081.71,11232.32,0.13,0.039,2.33,2.38,19931122,89483.15,1.0,-32.23,-62.87,24.61,2.69,18199.0
141,000650,仁和药业,中成药,江西,19.03,12.38,12.38,448810.44,273307.88,63880.63,29476.35,0.24,0.19699999999999998,2.53,2.97,19961210,137605.23,1.11,26.68,51.27,42.65,10.79,88599.0
142,000935,四川双马,水泥,四川,19.79,7.63,7.63,392080.84,132403.23,154987.56,99282.55,1.3,0.384,4.03,3.77,19990824,125926.26,1.65,-19.8,486.09,44.57,29.46,66610.0
143,600807,*ST天业,区域地产,山东,0.0,7.87,8.85,864136.13,689599.25,17979.07,118288.47,1.34,-0.74,1.19,2.13,19940103,-78076.46,-0.88,-18.95,-1060.97,5.67,-95.81,78494.0
144,000961,中南建设,建筑施工,江苏,12.43,37.0,37.1,18939102.0,17625996.0,307758.66,264584.03,0.71,0.25,4.02,1.55,20000301,817577.75,2.2,20.89,180.08,22.23,6.05,47200.0
145,002243,通产丽星,塑料,深圳,49.34,3.65,3.65,187022.75,77652.5,86157.18,75973.88,2.08,0.08,4.13,1.92,20080528,34569.75,0.95,10.06,14.61,20.95,4.7,33544.0
146,002035,华帝股份,家用电器,广东,13.01,7.81,8.73,455340.91,337026.53,55647.88,25323.46,0.29,0.39299999999999996,2.7,3.78,20040901,132881.25,1.52,17.24,45.32,46.55,10.79,28629.0
147,603101,汇嘉时代,百货,新疆,18.45,0.72,2.4,275612.09,49025.18,81979.5,43718.01,1.82,0.33399999999999996,5.62,2.19,20160506,63414.36,2.64,18.62,24.12,17.76,4.71,21198.0
148,300216,千山药机,医疗保健,湖南,0.0,2.82,3.61,445038.25,294430.53,57429.88,22469.84,0.62,-0.5760000000000001,1.28,3.36,20110511,-19302.05,-0.53,-32.99,-70.03,26.98,-169.39,52317.0
149,603843,正平股份,建筑施工,青海,41.37,1.93,4.0,509721.84,384075.59,48580.17,39599.28,0.99,0.105,3.28,2.65,20160905,41043.21,1.03,91.11,214.83,10.7,3.69,25335.0
150,600535,天士力,中成药,天津,18.77,15.13,15.13,2322767.0,1664637.63,322562.81,106044.57,0.7,0.612,6.06,3.79,20020823,567135.25,3.75,16.68,22.32,35.11,10.91,41396.0
151,002273,水晶光电,元器件,浙江,19.92,8.1,8.63,534205.31,261065.95,141561.94,131938.02,1.53,0.297,4.01,2.95,20080919,122460.07,1.42,-3.9,66.56,27.06,28.39,58010.0
152,600007,中国国贸,园区开发,北京,18.49,10.07,10.07,1114403.13,97802.65,203029.31,187251.86,1.86,0.401,6.5,2.28,19990312,316561.66,3.14,23.68,36.92,53.07,26.02,12807.0
153,002382,蓝帆医疗,医疗保健,山东,56.46,4.86,8.65,1229334.38,321357.81,118544.01,397743.16,4.6,0.27,6.34,3.04,20100402,61287.61,0.71,23.97,42.89,31.66,15.26,16958.0
154,002363,隆基机械,汽车配件,山东,22.96,3.86,4.16,327447.5,198768.27,99858.03,137767.5,3.31,0.12300000000000001,5.47,1.03,20100305,43350.75,1.04,4.37,19.09,17.33,5.32,31043.0
155,002427,*ST尤夫,化纤,浙江,76.8,3.85,3.98,775457.38,417313.28,185288.06,59333.01,1.49,0.057999999999999996,4.58,1.95,20100608,73474.49,1.85,-3.69,-81.16,24.07,1.21,23552.0
156,000509,华塑控股,其他建材,四川,0.0,8.25,8.25,26422.64,19949.5,1054.75,22813.92,0.28,-0.005,0.07,41.32,19930507,-102298.0,-1.24,60.97,60.9,0.71,-0.36,56317.0
157,002696,百洋股份,渔业,广西,37.64,1.77,3.95,330237.06,142169.05,70822.61,133131.88,3.37,0.127,5.49,1.75,20120905,41520.69,1.05,34.14,246.04,23.74,4.29,8712.0
158,600867,通化东宝,生物制药,吉林,33.38,19.73,20.54,546521.94,265769.47,112936.86,121477.7,0.59,0.261,2.3,7.59,19940824,98246.0,0.48,23.85,30.78,73.74,36.68,46929.0
159,002422,科伦药业,化学制药,四川,26.04,10.29,14.4,2825344.25,1191601.13,1088296.38,352421.56,2.45,0.5379999999999999,8.78,3.19,20100603,705737.88,4.9,57.68,202.17,58.48,9.93,33027.0
160,300724,捷佳伟创,专用机械,深圳,29.89,0.8,3.2,297591.63,265756.25,4242.47,17682.42,0.55,0.77,4.41,7.82,20180810,60223.95,1.88,0.0,0.0,39.48,23.63,64836.0
161,600856,中天能源,供气供热,吉林,18.87,13.43,13.67,1712831.63,478210.91,82961.86,280488.22,2.05,0.13,3.58,1.27,19940425,148658.69,1.09,-14.66,-39.68,22.14,5.62,28630.0
162,603566,普莱柯,生物制药,河南,31.43,3.21,3.24,181560.09,95670.18,33531.65,48027.95,1.48,0.23600000000000002,4.89,3.04,20150518,70443.07,2.18,10.46,23.4,67.99,26.79,9471.0
163,600614,鹏起科技,综合类,上海,25.41,12.91,17.53,906101.69,490339.44,117555.22,255644.91,1.46,0.09,2.9,1.57,19920828,76512.95,0.44,-1.87,-23.67,33.85,14.82,47412.0
164,601789,宁波建工,建筑施工,浙江,16.1,9.76,9.76,1487722.75,1302697.88,91244.93,51567.9,0.53,0.114,2.69,1.36,20110816,103804.42,1.06,16.31,12.04,7.48,1.45,41645.0
165,000533,万 家 乐,家用电器,广东,80.15,6.85,6.91,447845.84,355080.84,23173.78,4081.43,0.06,0.021,2.29,1.47,19940103,75890.0,1.1,220.4,-39.83,2.3,0.21,50231.0
166,000026,飞亚达Ａ,其他商业,深圳,14.97,3.57,4.39,362932.53,249561.09,46391.3,106245.56,2.42,0.256,5.88,1.3,19930603,88385.25,2.01,6.02,29.59,42.43,6.63,32525.0
167,002524,光正集团,供气供热,新疆,0.0,5.01,5.03,249757.75,68443.52,77983.34,32343.85,0.64,-0.047,1.56,3.35,20101217,-6830.12,-0.14,40.31,31.54,16.77,-8.07,36102.0
168,300616,尚品宅配,家居用品,广东,64.73,0.67,1.99,459375.06,322855.34,88273.25,149234.73,7.51,0.621,13.31,6.05,20170307,106018.32,5.34,33.64,87.46,43.35,4.31,7606.0
169,603393,新天然气,供气供热,新疆,28.17,0.96,1.6,369463.91,297816.81,60541.75,117074.22,7.32,0.64,11.79,3.06,20160912,40784.65,2.55,16.64,-7.27,31.22,19.2,23206.0
170,603080,新疆火炬,供气供热,新疆,54.87,0.36,1.42,108049.38,62070.23,28311.52,48550.82,3.43,0.276,6.87,4.4,20180103,31970.52,2.26,8.36,5.88,40.86,22.95,24405.0
171,603883,老百姓,医药商业,湖南,39.79,2.67,2.85,728516.44,416746.75,28225.0,129878.0,4.56,0.777,9.94,6.22,20150423,115407.72,4.05,28.45,15.65,35.86,4.99,9957.0
172,600368,五洲交通,路桥,广西,8.01,11.26,11.26,1054292.25,326269.53,623778.13,46764.51,0.42,0.213,3.01,1.14,20001221,137475.09,1.22,5.42,4.29,58.36,28.79,53097.0
173,002727,一心堂,医药商业,云南,24.47,2.99,5.68,696865.81,473534.59,49399.95,140971.02,2.48,0.515,6.72,3.75,20140702,168384.38,2.97,17.53,35.3,41.82,6.81,16720.0
174,000504,南华生物,环境保护,湖南,0.0,3.11,3.12,39413.01,18516.42,1614.37,14164.02,0.45,-0.05,0.03,390.51,19921208,-47856.71,-1.54,153.64,-28.36,66.97,-42.91,13079.0
175,600196,复星医药,化学制药,上海,24.39,19.1,25.63,6619937.5,1763498.75,665145.44,914321.19,3.57,0.63,10.25,2.9,19980807,1174409.13,4.58,41.97,-7.61,58.29,13.16,88997.0
176,000852,石化机械,化工机械,湖北,0.0,5.98,5.98,764992.06,613285.63,123312.65,98809.59,1.65,-0.139,2.81,3.69,19981126,-9859.73,-0.16,37.56,47.85,17.3,-4.48,45325.0
177,002260,*ST德奥,航空,广东,0.0,2.65,2.65,51164.92,24674.92,8067.11,560.01,0.02,-0.22699999999999998,-0.88,-3.55,20080716,-53373.92,-2.01,-12.12,-51.73,16.71,-20.88,33801.0
178,000962,东方钽业,小金属,宁夏,0.0,4.41,4.41,201618.22,99798.43,82820.31,119767.26,2.72,-0.044000000000000004,2.47,2.55,20000120,-80322.36,-1.82,11.57,79.6,10.57,-3.76,44838.0
179,002044,美年健康,医疗保健,江苏,151.94,18.34,31.22,1464112.0,489399.66,231531.2,169408.02,0.54,0.054000000000000006,2.05,8.06,20050518,153844.27,0.49,57.42,1015.48,44.7,4.87,30000.0
180,000564,供销大集,百货,陕西,22.7,18.89,60.08,5530555.0,3066826.5,458133.59,2442846.5,4.07,0.07,5.13,0.62,19940110,-23452.55,-0.04,-17.02,18.0,17.14,4.87,62038.0
181,300152,科融环境,环境保护,江苏,0.0,7.13,7.13,307676.19,155121.45,24087.9,50605.01,0.71,-0.055,1.9,1.52,20101229,9337.99,0.13,-29.32,-254.85,23.81,-16.15,58102.0
182,603989,艾华集团,元器件,湖南,34.58,3.9,3.9,305613.0,217874.41,72318.5,83728.82,2.15,0.336,4.42,5.25,20150515,36769.05,0.94,23.31,-15.41,30.08,13.03,13740.0
183,600123,兰花科创,煤炭开采,山西,6.46,11.42,11.42,2476057.0,534536.88,687243.44,26423.4,0.23,0.55,8.81,0.81,19981217,655315.88,5.74,2.58,23.13,40.45,15.42,65449.0
184,000661,长春高新,生物制药,吉林,36.51,1.7,1.7,806365.31,578719.44,110444.76,196590.0,11.56,3.221,28.43,8.27,19961218,235708.22,13.86,71.82,92.93,84.05,19.93,15493.0
185,300492,山鼎设计,建筑施工,四川,116.94,0.24,0.83,37305.8,28450.13,5132.66,9621.55,1.16,0.098,3.7,6.22,20151223,10926.36,1.31,36.58,87.25,35.81,9.02,8318.0
186,600276,恒瑞医药,化学制药,江苏,63.26,36.62,36.82,2006463.63,1642568.25,210457.3,86468.63,0.23,0.519,4.64,14.15,20001018,1151987.25,3.13,22.32,21.38,86.61,24.61,111141.0
187,002501,利源精制,铝,吉林,0.0,10.01,12.15,1664116.25,156982.47,1228117.25,430333.19,3.54,-0.073,6.51,0.6,20101117,207440.09,1.71,-40.08,-128.43,31.49,-9.82,69542.0
188,000797,中国武夷,全国地产,福建,40.17,12.99,13.1,1516556.0,1393763.38,43580.46,278980.06,2.13,0.061,4.13,1.18,19970715,76576.28,0.58,9.84,46.92,22.76,7.71,28500.0
189,000796,凯撒旅游,旅游服务,陕西,44.32,2.46,8.03,626056.88,471003.19,24422.82,64561.03,0.8,0.095,2.61,3.24,19970703,58221.13,0.73,10.66,-42.99,18.28,2.03,38238.0
190,000628,高新发展,园区开发,四川,104.0,1.88,3.11,310946.34,269875.75,13270.5,72872.06,2.34,0.044000000000000004,2.47,3.69,19961118,-28207.51,-0.91,23.87,-20.56,18.15,3.36,28287.0
191,000035,中国天楹,环境保护,江苏,32.84,12.81,13.52,827193.25,179596.27,129850.6,167896.45,1.24,0.065,2.3,1.84,19940408,98334.32,0.73,59.21,21.0,32.38,10.11,40268.0
192,300083,劲胜智能,元器件,广东,108.32,11.89,14.32,1152387.88,743815.13,166480.66,366826.81,2.56,0.018000000000000002,3.93,1.0,20100520,46661.46,0.33,-4.7,-91.4,18.19,0.86,44942.0
193,600419,天润乳业,乳制品,新疆,21.48,2.07,2.07,152168.02,49614.9,59579.76,50348.84,2.43,0.336,4.23,3.41,20010628,14495.42,0.7,20.49,16.42,27.4,9.61,15451.0
194,000010,美丽生态,建筑施工,深圳,0.0,5.22,8.2,264955.91,237805.55,5805.55,149537.16,1.82,-0.10400000000000001,1.31,3.79,19951027,-125571.97,-1.53,-60.67,-86.54,5.45,-79.03,54302.0
195,000502,绿景控股,医疗保健,广东,0.0,1.83,1.85,51767.53,19499.38,2355.79,2282.03,0.12,-0.131,0.57,11.68,19921123,-10976.78,-0.59,-0.21,37.84,16.33,-282.33,20372.0
196,000019,深深宝Ａ,软饮料,深圳,0.0,4.16,4.97,104048.4,51136.62,30367.56,35899.93,0.72,-0.037000000000000005,1.87,4.8,19921012,1815.56,0.04,-1.04,-2.74,28.22,-13.35,71459.0
197,600580,卧龙电气,电气设备,浙江,17.87,11.11,12.93,1791926.0,919053.63,296014.91,187228.63,1.45,0.214,4.46,1.72,20020606,274782.81,2.12,8.4,113.48,24.07,5.15,52167.0
198,600299,安迪苏,化学制药,北京,32.87,5.75,26.82,2029540.75,883364.88,608375.75,223245.72,0.83,0.182,4.85,2.47,20000420,835518.69,3.12,16.58,-15.27,34.87,8.51,21314.0
199,000860,顺鑫农业,白酒,北京,25.48,5.71,5.71,1831688.0,1369612.75,313961.44,279849.69,4.9,0.8440000000000001,11.33,3.79,19981104,259690.17,4.55,10.45,96.78,39.75,6.65,40477.0
200,600515,海航基础,全国地产,海南,14.16,16.58,39.08,9564206.0,5820479.5,647542.13,2385738.25,6.11,0.212,8.3,0.72,20020806,421637.34,1.08,-48.02,-21.78,32.04,28.87,22664.0
201,300595,欧普康视,医疗保健,安徽,48.92,1.37,2.24,105879.01,85720.92,8400.73,36523.65,1.63,0.373,3.9,9.34,20170117,28585.33,1.28,45.32,42.8,76.31,48.03,8372.0
202,603813,原尚股份,仓储物流,广东,36.28,0.22,0.9,66635.81,28709.11,26950.73,23223.07,2.59,0.301,6.54,3.34,20170918,23309.05,2.6,61.59,10.82,18.04,9.09,15294.0
203,002907,华森制药,化学制药,重庆,78.08,0.4,4.0,97880.43,63248.32,12912.15,10684.98,0.27,0.156,1.88,12.91,20171020,21851.11,0.55,24.13,35.09,65.4,17.63,29085.0
204,600512,腾达建设,建筑施工,浙江,2896.47,15.37,15.99,1101807.25,779352.38,15804.26,180087.19,1.13,0.0,2.65,0.9,20021226,61534.17,0.38,-9.53,-99.57,11.36,0.05,73525.0
205,601011,宝泰隆,焦炭加工,黑龙江,30.26,15.91,16.11,1029034.63,243758.3,175645.72,319733.25,1.98,0.096,3.61,1.6,20110309,97401.0,0.6,31.27,153.03,26.21,9.33,122192.0
206,600808,马钢股份,普钢,安徽,4.59,59.68,77.01,7307803.0,3481623.5,3144947.5,835228.75,1.08,0.445,3.38,1.21,19940106,543217.56,0.71,13.86,108.62,15.13,8.56,229411.0
207,002672,东江环保,环境保护,广东,19.33,6.51,8.87,961066.0,308536.78,163341.16,50357.96,0.57,0.3,4.36,2.66,20120426,237389.55,2.68,18.43,20.8,35.62,16.0,33444.0
208,600547,山东黄金,黄金,山东,35.59,14.52,18.57,4274221.5,694920.94,1838218.38,421417.91,2.27,0.33,9.08,2.58,20030828,1024189.81,5.51,0.96,-0.93,9.37,2.35,172972.0
209,600581,八一钢铁,普钢,新疆,17.38,15.33,15.33,1920819.63,443637.66,1422817.63,332030.88,2.17,0.141,2.32,2.11,20020816,-209915.52,-1.37,15.95,-46.3,11.11,2.62,100531.0
210,002262,恩华药业,化学制药,江苏,34.04,8.84,10.2,363527.22,253424.34,75493.45,1107.8,0.01,0.257,2.64,6.61,20080723,146131.27,1.43,11.18,25.2,53.04,14.04,16341.0
211,000610,西安旅游,旅游服务,陕西,0.0,2.35,2.37,128648.82,76854.86,21592.23,39470.71,1.67,-0.027999999999999997,3.24,2.05,19960926,9758.67,0.41,7.51,7.71,6.53,-2.0,26208.0
212,601928,凤凰传媒,出版业,江苏,10.33,25.45,25.45,2080962.25,1221951.63,360255.28,285190.19,1.12,0.305,5.02,1.26,20111130,561461.69,2.21,0.86,-0.58,37.61,14.46,64776.0
213,300345,红宇新材,钢加工,湖南,0.0,3.27,4.41,94718.11,45858.59,20612.0,24669.55,0.56,-0.006999999999999999,1.64,2.78,20120801,1418.97,0.03,-39.7,-95.66,25.88,-4.96,54901.0
214,300069,金利华电,电气设备,浙江,0.0,0.92,1.17,78703.99,42881.81,19975.73,26053.48,2.23,-0.069,4.42,2.39,20100421,12009.08,1.03,-38.92,-175.44,41.49,-9.61,9174.0
215,600782,新钢股份,普钢,江西,4.7,27.87,31.89,3336244.0,2084944.25,1023857.81,560817.81,1.76,0.677,4.77,1.33,19961225,586568.56,1.84,11.41,277.46,13.62,8.57,56170.0
216,300498,温氏股份,农业综合,广东,62.53,35.73,53.14,4752326.5,1695197.0,1532803.25,607096.19,1.14,0.17300000000000001,5.97,3.62,20151102,1875751.38,3.53,0.77,-49.32,11.68,3.62,52448.0
217,002109,兴化股份,化工原料,陕西,17.92,5.45,10.53,424142.91,86139.7,311183.19,223108.66,2.12,0.11900000000000001,3.29,1.29,20070126,1218.9,0.01,12.51,25.09,21.73,11.92,29324.0
218,002102,冠福股份,化学制药,福建,11.42,19.92,26.34,930876.88,367602.13,94752.46,166130.66,0.63,0.125,2.09,1.36,20061229,103859.57,0.39,82.11,318.26,7.61,4.6,72597.0
219,000971,高升控股,互联网,湖北,84.88,5.91,10.22,393887.38,94121.25,32254.15,280405.47,2.74,0.027999999999999997,3.63,1.29,20000427,-14080.23,-0.14,0.85,-65.9,24.27,6.65,32925.0
220,300633,开立医疗,医疗保健,深圳,50.02,1.22,4.0,147520.05,119038.72,5651.98,21453.45,0.54,0.295,2.91,10.13,20170406,48430.39,1.21,27.55,60.16,69.1,21.82,8604.0
221,002233,塔牌集团,水泥,广东,8.73,8.95,11.92,1017030.69,544256.63,273803.66,373550.94,3.13,0.723,7.28,1.73,20080516,325648.91,2.73,53.75,177.34,42.48,28.42,51548.0
222,603612,索通发展,矿物制品,山东,17.72,1.79,3.4,516864.59,228278.47,137434.52,111175.31,3.27,0.428,6.95,2.18,20170718,102554.63,3.01,24.93,-32.66,20.1,8.21,26216.0
223,603345,安井食品,食品,福建,26.89,1.23,2.16,342369.22,182823.56,121711.07,59512.8,2.75,0.659,8.22,4.31,20170222,90857.07,4.21,18.64,37.4,26.64,7.31,11075.0
224,600821,津劝业,百货,天津,0.0,4.16,4.16,136073.25,6745.52,61295.1,17866.24,0.43,-0.18100000000000002,1.05,4.82,19940128,-25392.75,-0.61,-21.73,5.69,18.56,-83.81,34005.0
225,603808,歌力思,服饰,深圳,17.81,3.3,3.37,348965.0,165863.48,20748.21,109788.72,3.26,0.479,6.67,2.56,20150422,81724.49,2.43,39.15,32.28,68.71,14.93,9715.0
226,300275,梅安森,软件服务,重庆,56.55,1.18,1.64,99166.15,47753.34,11183.0,22425.01,1.37,0.07400000000000001,3.36,2.48,20111102,12646.57,0.77,-61.94,-66.29,47.04,14.36,13400.0
227,002076,雪 莱 特,家用电器,广东,0.0,4.45,7.78,249405.05,147122.34,26780.33,35599.85,0.46,-0.021,1.68,1.95,20061025,15306.13,0.2,-21.46,-208.04,25.12,-4.56,53689.0
228,000955,欣龙控股,纺织,海南,0.0,5.38,5.38,120029.01,56964.76,43758.85,49573.46,0.92,-0.047,1.3,3.65,19991209,-33516.2,-0.62,15.87,26.08,11.56,-7.04,39170.0
229,600809,山西汾酒,白酒,山西,21.17,8.66,8.66,1054570.25,769732.19,170610.81,24214.46,0.28,1.082,6.54,7.01,19940106,402076.5,4.64,47.38,55.76,69.65,18.59,26708.0
230,600495,晋西车轴,运输设备,山西,98.27,12.08,12.08,397644.09,235138.59,103322.05,116013.51,0.96,0.022000000000000002,2.6,1.7,20040526,56680.53,0.47,-14.46,103.65,18.81,4.91,134956.0
231,601015,陕西黑猫,焦炭加工,陕西,39.59,9.3,12.54,1462023.5,696089.0,357026.69,290199.19,2.31,0.084,4.37,1.52,20141105,118226.72,0.94,-10.88,13.44,11.16,2.31,48975.0
232,603177,德创环保,环境保护,浙江,0.0,0.62,2.02,120483.05,100712.25,12089.62,11599.0,0.57,-0.018000000000000002,2.64,4.33,20170207,17587.18,0.87,-17.2,-130.82,24.29,-1.21,24692.0
233,300110,华仁药业,化学制药,山东,159.59,11.78,11.82,327625.22,172749.23,126928.22,52989.98,0.45,0.013999999999999999,1.83,2.42,20100825,39157.56,0.33,10.95,93.82,57.29,2.52,56556.0
234,600115,东方航空,空运,上海,17.59,98.08,144.68,23651400.0,2078700.0,16839200.0,2676000.0,1.85,0.158,3.85,1.44,19971105,1578500.0,1.09,13.33,-47.48,12.19,4.19,217959.0
235,002840,华统股份,食品,浙江,27.88,1.47,2.68,183763.13,55961.98,73268.46,43130.59,1.61,0.272,4.55,3.34,20170110,48529.75,1.81,9.02,20.85,5.54,3.04,3394.0
236,002545,东方铁塔,钢加工,山东,25.55,6.18,12.91,1106588.25,238761.3,207360.38,456624.44,3.54,0.125,5.54,1.15,20110211,96517.43,0.75,23.25,118.37,34.93,15.5,29582.0
237,002211,宏达新材,橡胶,江苏,75.11,4.32,4.32,126255.72,101004.25,15381.17,102201.92,2.36,0.033,1.83,2.67,20080201,-69135.63,-1.6,25.15,-6.99,10.13,2.55,47590.0
238,002135,东南网架,建筑施工,浙江,21.68,6.73,10.34,997986.63,777919.44,184226.44,209194.0,2.02,0.122,3.86,1.36,20070530,77949.15,0.75,23.25,83.11,11.42,3.13,44651.0
239,002054,德美化工,化工原料,广东,36.08,3.12,4.19,288738.91,133947.72,63671.81,13643.75,0.33,0.068,4.27,1.15,20060725,110197.86,2.63,-38.68,11.77,27.13,3.42,31719.0
240,603043,广州酒家,食品,广东,86.13,1.26,4.04,218340.25,174191.31,25083.11,56473.0,1.4,0.14400000000000002,4.01,6.2,20170627,53390.98,1.32,15.14,42.09,47.74,7.37,10869.0
241,600107,美尔雅,服饰,湖北,0.0,3.6,3.6,133507.56,63377.71,13100.98,17878.26,0.5,-0.002,1.54,3.68,19971106,-753.62,-0.02,9.15,81.13,39.98,-0.25,26502.0
242,601188,龙江交通,路桥,黑龙江,13.83,13.16,13.16,497262.41,219717.27,140394.31,122167.77,0.93,0.12300000000000001,3.09,1.1,20100319,140436.25,1.07,36.28,-10.75,50.77,50.04,53292.0
243,603222,济民制药,化学制药,浙江,63.91,3.2,3.2,197064.84,50477.0,40389.78,19973.96,0.62,0.08900000000000001,2.52,4.51,20150217,25896.0,0.81,22.82,42.1,45.27,8.14,19061.0
244,600872,中炬高新,食品,广东,33.8,7.97,7.97,565555.13,346150.28,120157.97,28205.24,0.35,0.426,4.19,6.87,19950124,195767.27,2.46,20.49,60.99,39.95,15.59,23822.0
245,600779,水井坊,白酒,四川,34.57,4.89,4.89,309962.66,233096.3,41592.12,39950.6,0.82,0.547,3.16,11.97,19961206,27110.85,0.55,58.97,133.59,81.14,20.02,29995.0
246,300575,中旗股份,农药化肥,江苏,16.25,0.34,0.73,203739.36,111855.3,38463.32,47191.71,6.43,1.11,14.55,2.48,20161220,46307.65,6.31,22.81,27.56,20.22,10.22,8830.0
247,000407,胜利股份,供气供热,山东,27.93,7.46,8.8,594468.31,191946.0,118021.35,101575.68,1.15,0.08199999999999999,2.55,1.79,19960703,22196.77,0.25,29.36,69.2,17.1,3.38,45733.0
248,300116,坚瑞沃能,电气设备,陕西,0.0,12.94,24.33,2457666.75,1679163.63,323411.31,490277.19,2.02,-0.6859999999999999,1.01,2.27,20100902,-486491.19,-2.0,-46.62,-399.03,0.95,-51.57,64710.0
249,002721,金一文化,服饰,北京,31.37,5.1,8.35,1770898.0,1370203.88,50605.89,304949.19,3.65,0.11599999999999999,5.69,1.27,20140127,85160.56,1.02,40.33,190.05,7.52,1.1,45162.0
250,300326,凯利泰,医疗保健,上海,33.5,6.44,7.18,279416.25,125156.11,26044.2,72704.75,1.01,0.154,3.01,3.44,20120613,67723.9,0.94,24.64,16.81,59.39,24.31,20415.0
251,300074,华平股份,通信设备,上海,0.0,4.72,5.42,151527.5,81443.55,32077.46,25216.9,0.46,-0.037000000000000005,2.18,1.58,20100427,37000.28,0.68,-27.97,-391.12,42.58,-14.25,29345.0
252,600706,曲江文旅,旅游服务,陕西,16.42,1.78,1.8,200568.84,84417.11,80137.36,44848.15,2.5,0.39799999999999996,5.68,2.3,19960516,39189.78,2.18,25.53,40.82,30.74,11.38,14453.0
253,300143,星普医科,医疗保健,广东,60.37,2.63,5.47,264920.03,28511.85,12934.3,203159.36,3.72,0.083,4.44,2.26,20101209,-12527.5,-0.23,94.95,-43.88,48.55,18.15,7395.0
254,300584,海辰药业,化学制药,江苏,45.06,0.47,1.2,72837.65,29355.03,17703.78,21245.95,1.77,0.33899999999999997,4.49,6.81,20170112,18357.82,1.53,98.1,38.6,86.0,11.92,6465.0
255,601968,宝钢包装,广告包装,上海,103.91,8.33,8.33,605151.38,289414.91,279373.94,75259.71,0.9,0.019,2.41,1.61,20150611,38014.87,0.46,14.31,166.2,10.65,0.62,66633.0
256,002841,视源股份,元器件,广东,52.54,0.67,6.51,614181.44,506613.34,68485.11,62323.73,0.96,0.6,4.18,14.88,20170119,144347.27,2.22,66.83,24.36,19.77,6.2,8766.0
